ID da atividade,Data da atividade,Nome da atividade,Tipo de atividade,Descrição da atividade,Tempo decorrido,Distância,Frequência cardíaca máxima,Esforço relativo,Deslocamento,Observação privada da atividade,Equipamento da atividade,Nome do arquivo,Peso do atleta,Peso da bicicleta,Tempo decorrido,Tempo de movimentação,Distância,Velocidade máx.,Velocidade média,Ganho de elevação,Perda de elevação,Elevação mínima,Elevação máxima,Inclinação máxima,Inclinação média,Inclinação positiva média,Inclinação negativa média,Cadência máxima,Cadência média,Frequência cardíaca máxima,Frequência cardíaca média,Máximo de watts,Média de watts,Calorias,Temperatura máxima,Temperatura média,Esforço relativo,Total de trabalho,Número de corridas,Tempo de subida,Tempo de descida,Outro tempo,Percepção de esforço,Tipo,Hora de início,Média ponderada de potência,Contagem de potência,Usar Percepção de esforço,Percepção de esforço relativo,Deslocamento,Peso total levantado,Da atividade carregada,Distância ajustada à inclinação,Tempo de observação do clima,Condição climática,Temperatura atmosférica,Temperatura aparente,Ponto de orvalho,Umidade,Pressão atmosférica,Velocidade do vento,Rajada de vento,Direção do vento,Intensidade da precipitação,Hora do nascer do sol,Hora do pôr do sol,Fase da lua,Bicicleta,Equipamento,Probabilidade de precipitação,Tipo de precipitação,Nebulosidade,Visibilidade,Índice UV,Previsão de ozônio,Contagem de pulos,Garra total,Fluxo médio,Sinalizado,Velocidade média (tempo decorrido),Distância na terra,Distância recém-explorada,Distância de terra recém-explorada,Contagem de atividades,Total de passos,Economia de carbono,Extensão da piscina,Carga de treinamento,Intensidade,Ritmo Ajustado à inclinação média,Tempo do temporizador,Total de ciclos,Recuperação,Com animal de estimação,Competição,Corrida longa,Por uma causa,Com criança,Distância da descida,Total de séries,Total de repetições,Mídia
16768094636,"17 de dez. de 2025, 13:12:07",Inferiores 🏋️‍♂️,Treino,"",7046,0,,,false,,,activities/17858688621.tcx.gz,,,7046.0,7046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,501.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16762330521,"16 de dez. de 2025, 20:31:37",inferiores+abdômen 🏋️‍♂️,Treino,"",7056,0,,,false,,,activities/16762330521.gpx,,,7056.0,7056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16753433852,"15 de dez. de 2025, 22:08:05",Taboão/Itapecerica - 500m D+,Pedalada,Cuidando do tornozelo e retomando o ritmo da bike 💪,6433,"36,93",,,false,,Show Gravel,activities/17843895195.tcx.gz,,11.0,6433.0,6250.0,36936.4,15.12,5.91,450.0,418.4,747.0,900.8,28.7,0.1,,,,,,,,170.0,1185.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,,5.742,692.8,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16749488955,"15 de dez. de 2025, 14:39:41",peito+tríceps+ombros 🏋️‍♂️,Treino,"",2803,0,,,false,,,activities/17839939546.tcx.gz,,,2803.0,2803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,176.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16744040259,"14 de dez. de 2025, 18:27:56",Mudança 🚚🏠,Treino,Dia de ajudar o irmão na mudança ,7252,0,,,false,,,activities/17834407601.tcx.gz,,,7252.0,7252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,748.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16721616301,"12 de dez. de 2025, 10:46:11",Superiores🏋️‍♂️,Treino,"",7239,0,,,false,,,activities/17811652811.tcx.gz,,,7239.0,7239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,361.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16717903342,"11 de dez. de 2025, 22:13:16",Treino curto - 500 D+,Pedalada,"Hoje foi de bike!
Pequena torção no tornozelo, sem correr por enquanto ",6657,"36,03",,,false,,Show Gravel,activities/17807873514.tcx.gz,,11.0,6657.0,6412.0,36033.4,13.22,5.62,498.0,481.1,742.3,817.2,30.7,0.0,,,,,,,,168.0,1200.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,,5.413,1595.5,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16713311941,"11 de dez. de 2025, 13:18:15",costas+bíceps 🏋️‍♂️,Treino,"",2865,0,,,false,,,activities/17803238391.tcx.gz,,,2865.0,2865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,260.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16702144931,"10 de dez. de 2025, 09:54:11",Rodagem - Ritmo leve,Corrida,"",3523,"10,01",,,false,,Fila Racer Speedzone,activities/17791955905.tcx.gz,,,3523.0,3481.0,10014.0,4.34,2.877,95.1,67.0,779.7,824.2,12.3,0.3,,,82.0,79.0,,,,321.0,1091.0,,,,,,,,,,,,321.0,3524.0,,,0.0,,1.0,10207.8,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.842,1303.0,,,,,0.0,,166.0,130.0,2.932,,,0.0,,,,,,,,,""
16698471935,"9 de dez. de 2025, 21:48:43",Evening Workout,Treino,"",3718,0,,,false,,,activities/17788225748.tcx.gz,,,3718.0,3718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,273.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16697994605,"9 de dez. de 2025, 20:39:39",peito+tríceps 🏋️‍♂️,Treino,"",3821,0,,,false,,,activities/17787747497.tcx.gz,,,3821.0,3821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,167.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16688293287,"8 de dez. de 2025, 20:30:58",Inferiores 🏋️‍♂️,Treino,"",3875,0,,,false,,,activities/17777930255.tcx.gz,,,3875.0,3875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,215.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16679815985,"7 de dez. de 2025, 20:36:10",Afternoon Run,Corrida,"",6743,"21,01",,,false,,New Balance Propel v5 Propel v5,activities/17769315112.tcx.gz,,,6743.0,6726.0,21011.3,5.2,3.124,294.5,296.5,740.6,803.0,49.6,0.0,,,80.0,77.0,,,,338.0,2383.0,,,,,,,,,,,,339.0,6744.0,0.0,,0.0,,1.0,22294.6,,,,,,,,,,,,,,,,26740046.0,,,,,,,,,,,3.116,1258.6,,,,,0.0,,356.0,138.0,3.315,,,0.0,,,,,,,,,""
16660739470,"5 de dez. de 2025, 22:16:51",RP❎ - 49min✅,Corrida,"Tentativa de RP no 10km = Falha
Satisfeito com o resultado ",2955,"10,01",,,false,,New Balance Propel v5 Propel v5,activities/17749897544.tcx.gz,,,2955.0,2955.0,10018.5,5.24,3.39,84.3,115.7,762.5,800.7,32.6,-0.3,,,81.0,78.0,,,,357.0,1100.0,,,,,,,,,,,,357.0,2956.0,0.0,,0.0,,1.0,10290.5,,,,,,,,,,,,,,,,26740046.0,,,,,,,,,,,3.39,35.3,,,,,0.0,,172.0,145.0,3.482,,,0.0,,,,,,,,,media/f1be5156-7ed6-49fb-bef0-b544fdc40877.jpg
16660021071,"5 de dez. de 2025, 20:24:26",Afternoon Weight Training,Treinamento com peso,,2825,0,,,false,,,activities/17749167964.tcx.gz,,,2825.0,2825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,178.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16646846669,"4 de dez. de 2025, 10:15:40",Ritmo - 60min / 5:30 min,Corrida,"",3617,"11,04",,,false,,Fila Racer T2 T2,activities/17735797902.tcx.gz,,,3617.0,3591.0,11047.7,4.62,3.076,83.0,116.0,733.0,803.0,15.0,-0.3,,,80.0,77.0,,,,337.0,825.0,,,,,,,,,,,,337.0,3618.0,0.0,,0.0,,1.0,11111.4,,,,,,,,,,,,,,,,19912724.0,,,,,,,,,,,3.054,1366.7,,,,,0.0,,188.0,137.0,3.094,,,0.0,,,,,,,,,""
16638847537,"3 de dez. de 2025, 13:19:58",Morning Weight Training,Treinamento com peso,,3482,0,,,false,,,activities/17727697708.tcx.gz,,,3482.0,3482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,304.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16633613581,"2 de dez. de 2025, 22:10:11",Evening Run,Corrida,,4814,"14,02",,,false,,Fila Racer Speedzone,activities/17722378584.tcx.gz,,,4814.0,4785.0,14026.7,4.58,2.931,155.3,163.9,774.5,839.9,23.0,-0.1,,,83.0,78.0,,,,326.0,1099.0,,,,,,,,,,,,329.0,4815.0,,,0.0,,1.0,14284.0,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.914,1343.5,,,,,0.0,,239.0,134.0,2.985,,,,,,,,,,,,""
16632515446,"2 de dez. de 2025, 20:22:05",Afternoon Weight Training,Treinamento com peso,,2637,0,,,false,,,activities/17721252685.tcx.gz,,,2637.0,2637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,108.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16632482963,"1 de dez. de 2025, 14:27:19",Lunch Weight Training,Treinamento com peso,,3036,0,,,false,,,activities/17721220215.tcx.gz,,,3036.0,3036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,186.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16613848534,"30 de nov. de 2025, 19:22:37",Longão - ritmo leve,Corrida,"",5273,"15,04",,,false,,Fila Racer T2 T2,activities/17702333063.tcx.gz,,,5273.0,5136.0,15048.1,5.72,2.93,86.2,106.6,749.7,815.9,18.0,-0.1,,,88.0,78.0,,,,320.0,1197.0,,,,,,,,,,,,319.0,5274.0,0.0,,0.0,,1.0,15102.0,,,,,,,,,,,,,,,,19912724.0,,,,,,,,,,,2.854,2511.3,,,,,0.0,,246.0,130.0,2.94,,,0.0,,,,,,,,,""
16594824783,"28 de nov. de 2025, 21:22:09",Regenerativo,Corrida,"",1253,"3,00",,,false,,Fila Racer Speedzone,activities/17682907952.tcx.gz,,,1253.0,1253.0,3000.0,8.531,2.394,0.0,0.0,0.0,0.0,0.0,0.0,,,83.0,80.0,,,,,230.0,,,,,,,,,,,,,,,,0.0,,1.0,3000.0,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.394,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16594824754,"28 de nov. de 2025, 20:25:43",Afternoon Weight Training,Treinamento com peso,,2794,0,,,false,,,activities/17682907918.tcx.gz,,,2794.0,2794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,238.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16586922925,"27 de nov. de 2025, 21:28:25",Evening Run,Corrida,"",4972,"15,01",,,false,,New Balance Propel v5 Propel v5,activities/17674853663.tcx.gz,,,4972.0,4512.0,15014.9,4.98,3.328,71.1,83.5,759.0,793.3,9.5,-0.1,,,83.0,78.0,,,,359.0,984.0,,,,,,,,,,,,350.0,4852.0,0.0,,0.0,,1.0,15057.2,,,,,,,,,,,,,,,,26740046.0,,,,,,,,,,,3.02,2234.5,,,,,0.0,,272.0,142.0,3.337,,,0.0,,,,,,,,,""
16581589455,"27 de nov. de 2025, 12:55:14",Morning Weight Training,Treinamento com peso,,1508,0,,,false,,,activities/17669447392.tcx.gz,,,1508.0,1508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16572135759,"26 de nov. de 2025, 13:00:26",Morning Weight Training,Treinamento com peso,,2411,0,,,false,,,activities/17659832451.tcx.gz,,,2411.0,2411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,225.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16566310598,"25 de nov. de 2025, 20:33:37",Afternoon Weight Training,Treinamento com peso,,3160,0,,,false,,,activities/17653890185.tcx.gz,,,3160.0,3160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,238.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16556747768,"24 de nov. de 2025, 21:23:12",Evening Run,Corrida,,4727,"14,22",,,false,,Fila Racer Speedzone,activities/17644155925.tcx.gz,,,4727.0,4699.0,14225.1,4.76,3.027,168.7,172.5,762.3,811.4,20.8,0.0,,,91.0,79.0,,,,339.0,1075.0,,,,,,,,,,,,338.0,4728.0,,,0.0,,1.0,14532.5,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,3.009,69.2,,,,,0.0,,247.0,137.0,3.093,,,,,,,,,,,,""
16552960063,"24 de nov. de 2025, 14:30:44",Lunch Weight Training,Treinamento com peso,,2623,0,,,false,,,activities/17640357242.tcx.gz,,,2623.0,2623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,157.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16547522650,"23 de nov. de 2025, 20:05:59",Afternoon Run,Corrida,"",3891,"12,02",,,false,,Fila Racer T2 T2,activities/17634836572.tcx.gz,,,3891.0,3858.0,12023.7,4.84,3.117,69.1,81.7,750.6,786.7,11.7,-0.1,,,79.0,76.0,,,,339.0,862.0,,,,,,,,,,,,339.0,3892.0,0.0,,0.0,,1.0,12094.9,,,,,,,,,,,,,,,,19912724.0,,,,,,,,,,,3.09,1233.3,,,,,0.0,,205.0,138.0,3.135,,,0.0,,,,,,,,,""
16537003968,"22 de nov. de 2025, 19:16:24",Afternoon Run,Corrida,,2764,"8,01",,,false,,Fila Racer Speedzone,activities/17624152158.tcx.gz,,,2764.0,2733.0,8018.6,4.2,2.934,66.2,72.8,758.5,809.0,23.5,-0.1,,,83.0,80.0,,,,327.0,620.0,,,,,,,,,,,,325.0,2765.0,,,0.0,,1.0,8110.5,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.901,1241.0,,,,,0.0,,133.0,132.0,2.968,,,,,,,,,,,,""
16527576204,"21 de nov. de 2025, 20:41:11",Afternoon Weight Training,Treinamento com peso,,3777,0,,,false,,,activities/17614610350.tcx.gz,,,3777.0,3777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,276.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16514548254,"20 de nov. de 2025, 11:13:07",Longão 21km,Corrida,"",7077,"21,02",,,false,,New Balance Propel v5 Propel v5,activities/17601435528.tcx.gz,,,7077.0,6616.0,21020.5,4.56,3.177,94.9,80.4,716.0,746.4,17.4,0.1,,,82.0,79.0,,,,345.0,1574.0,,,,,,,,,,,,339.0,6999.0,0.0,,0.0,,1.0,21252.3,,,,,,,,,,,,,,,,26740046.0,,,,,,,,,,,2.97,1216.2,,,,,0.0,,369.0,138.0,3.212,,,0.0,,,,,,,,,""
16505045510,"19 de nov. de 2025, 13:12:18",Morning Weight Training,Treinamento com peso,,2406,0,,,false,,,activities/17591853804.tcx.gz,,,2406.0,2406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,263.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16499824488,"18 de nov. de 2025, 22:11:18",Ladeira day - 200m D+,Corrida,"",3749,"10,44",,,false,,Fila Racer T2 T2,activities/17586568593.tcx.gz,,,3749.0,3649.0,10445.5,4.08,2.863,213.8,191.5,740.4,811.1,27.8,0.2,,,83.0,78.0,,,,328.0,877.0,,,,,,,,,,,,328.0,3750.0,0.0,,0.0,,1.0,11016.2,,,,,,,,,,,,,,,,19912724.0,,,,,,,,,,,2.786,296.9,,,,,0.0,,184.0,133.0,3.019,,,0.0,,,,,,,,,media/d76c9efc-c53b-4371-a1b6-40f739cb9db4.jpg
16498898639,"18 de nov. de 2025, 20:18:30",Afternoon Weight Training,Treinamento com peso,,3400,0,,,false,,,activities/17585641804.tcx.gz,,,3400.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,202.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16485426383,"17 de nov. de 2025, 14:38:29",Lunch Weight Training,Treinamento com peso,,2880,0,,,false,,,activities/17572111589.tcx.gz,,,2880.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,201.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16464297882,"15 de nov. de 2025, 10:47:17",Longão,Corrida,"Variação de ritmo
5:20<>4:50",5441,"16,17",,,false,,New Balance Propel v5 Propel v5,activities/17550743005.tcx.gz,,,5441.0,5057.0,16177.6,5.04,3.199,63.7,56.8,716.9,739.2,49.1,0.0,,,85.0,78.0,,,,348.0,1275.0,,,,,,,,,,,,341.0,5442.0,0.0,,0.0,,1.0,17203.2,,,,,,,,,,,,,,,,26740046.0,,,,,,,,,,,2.973,1134.0,,,,,0.0,,303.0,138.0,3.205,,,0.0,,,,,,,,,""
16459110852,"14 de nov. de 2025, 20:35:07",Afternoon Weight Training,Treino,"",3329,0,,,false,,,activities/17545491810.tcx.gz,,,3329.0,3329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,246.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16444235532,"13 de nov. de 2025, 10:51:52",Morning Run,Corrida,,331,"0,78",,,false,,Fila Racer Speedzone,activities/17530523092.tcx.gz,,,331.0,313.0,787.1,3.0,2.515,6.9,2.3,759.4,764.0,8.2,0.5,,,82.0,79.0,,,,301.0,65.0,,,,,,,,,,,,290.0,332.0,,,0.0,,1.0,802.0,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.378,0.0,,,,,0.0,,12.0,118.0,2.562,,,,,,,,,,,,""
16444147356,"13 de nov. de 2025, 10:01:42",Morning Run,Corrida,"",2711,"8,02",,,false,,Fila Racer T2 T2,activities/17530433835.tcx.gz,,,2711.0,2451.0,8019.7,5.7,3.272,38.9,57.6,740.8,777.8,40.5,-0.2,,,84.0,78.0,,,,352.0,561.0,,,,,,,,,,,,340.0,2712.0,0.0,,0.0,,1.0,8064.9,,,,,,,,,,,,,,,,19912724.0,,,,,,,,,,2.0,2.958,595.7,,,,,0.0,,143.0,138.0,3.29,,,0.0,,,,,,,,,media/0b6374e0-7a13-4318-8f18-792280bd8c25.jpg
16429915159,"11 de nov. de 2025, 21:51:53",60 min - ritmo leve,Corrida,"",3604,"10,08",,,false,,Fila Racer Speedzone,activities/17516115759.tcx.gz,,,3604.0,3589.0,10087.5,4.0,2.811,65.8,82.2,760.7,795.4,18.3,-0.2,,,80.0,78.0,,,,325.0,781.0,,,,,,,,,,,,325.0,3605.0,,,0.0,,1.0,10179.6,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.799,792.0,,,,,0.0,,174.0,132.0,2.836,,,0.0,,,,,,,,,""
16428930941,"11 de nov. de 2025, 20:21:57",Afternoon Weight Training,Treinamento com peso,,1721,0,,,false,,,activities/17515126625.tcx.gz,,,1721.0,1721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,87.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16418754681,"10 de nov. de 2025, 22:17:18",Evening Run,Corrida,"",2479,"8,03",,,false,,Fila Racer T2 T2,activities/17504880434.tcx.gz,,,2479.0,2476.0,8037.7,4.64,3.246,54.0,72.8,749.4,783.0,19.4,-0.3,,,83.0,76.0,,,,348.0,586.0,,,,,,,,,,,,348.0,2480.0,0.0,,0.0,,1.0,8136.0,,,,,,,,,,,,,,,,19912724.0,,,,,,,,,,,3.242,26.9,,,,,0.0,,137.0,141.0,3.286,,,0.0,,,,,,,,,""
16418013285,"10 de nov. de 2025, 20:35:26",Afternoon Weight Training,Treinamento com peso,,2707,0,,,false,,,activities/17504139609.tcx.gz,,,2707.0,2707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,148.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16398062150,"8 de nov. de 2025, 19:47:45",Longão - Ritmo leve,Corrida,"Saúde 90/100
#treinoplanejado 
#treinoexecutado",6447,"18,04",,,false,,Fila Racer Speedzone,activities/17483995701.tcx.gz,,,6447.0,6415.0,18047.2,5.28,2.813,160.9,191.1,719.8,819.9,49.6,-0.2,,,82.0,78.0,,,,326.0,1492.0,,,,,,,,,,,,328.0,6448.0,0.0,,0.0,,1.0,18282.8,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.799,352.0,,,,,0.0,,317.0,133.0,2.85,,,0.0,,,,,,,,,""
16387794030,"7 de nov. de 2025, 21:15:10",Evening Run,Corrida,"",4078,"12,04",,,false,,Fila Racer T2 T2,activities/17473611160.tcx.gz,,,4078.0,4052.0,12046.2,7.3,2.973,92.4,105.9,755.2,784.7,22.0,-0.1,,,82.0,78.0,,,,334.0,975.0,,,,,,,,,,,,336.0,4079.0,0.0,,0.0,,1.0,12184.3,,,,,,,,,,,,,,,,19912724.0,,,,,,,,,,,2.954,75.7,,,,,0.0,,212.0,137.0,3.007,,,0.0,,,,,,,,,""
18471791484,"4 de nov. de 2025, 21:39:25",Noite Passeio,Pedalada,"",5870,"26,73",,,false,,Tropix Madrid,activities/19577034709.fit.gz,,10.0,5870.0,4609.0,26730.8,12.96,5.8,438.0,448.0,754.0,833.0,46.9,0.0,,,115.0,69.0,,,,160.0,922.0,,21.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,17741069.0,,,,,,,,,,,,4.554,646.5,,,,,0.0,,,,,,,,,,,,,,,,""
16357766404,"4 de nov. de 2025, 21:38:39",Evening Ride,Pedalada,,5949,"30,17",,,false,,Show Gravel,activities/17443387417.tcx.gz,,11.0,5949.0,5332.0,30176.3,12.98,5.659,295.2,294.0,748.2,815.5,12.6,0.0,,,,,,,,149.0,1080.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,,5.072,560.7,,,,,0.0,,,,,,,,,,,,,,,,""
16347099343,"3 de nov. de 2025, 22:02:01",Evening Run,Corrida,,2837,"8,05",,,false,,Fila Racer Speedzone,activities/17432665646.tcx.gz,,,2837.0,2837.0,8056.8,4.56,2.84,34.9,74.0,755.8,802.2,46.8,-0.5,,,82.0,78.0,,,,324.0,615.0,,,,,,,,,,,,324.0,2838.0,,,0.0,,1.0,8074.8,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.84,71.2,,,,,0.0,,137.0,132.0,2.846,,,,,,,,,,,,""
16324988802,"1 de nov. de 2025, 19:39:36",Afternoon Run,Corrida,,1987,"5,04",,,false,,Fila Racer Speedzone,activities/17410146321.tcx.gz,,,1987.0,1979.0,5040.0,3.8,2.547,50.4,66.4,760.5,805.8,15.2,-0.4,,,81.0,78.0,,,,311.0,432.0,,,,,,,,,,,,312.0,1988.0,,,0.0,,1.0,5094.2,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.536,929.2,,,,,0.0,,88.0,127.0,2.574,,,,,,,,,,,,""
16266811394,"26 de out. de 2025, 21:38:00",Evening Run,Corrida,,2777,"7,01",,,false,,Fila Racer Speedzone,activities/17351374776.tcx.gz,,,2777.0,2767.0,7012.8,4.04,2.534,36.0,52.0,749.0,781.9,19.7,-0.2,,,81.0,78.0,,,,310.0,676.0,,,,,,,,,,,,309.0,2778.0,,,0.0,,1.0,7066.4,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.525,847.3,,,,,0.0,,122.0,126.0,2.554,,,,,,,,,,,,""
16256325425,"25 de out. de 2025, 22:55:33",Evening Run,Corrida,"",3134,"10,00",,,false,,New Balance Propel v5 Propel v5,activities/17340705451.tcx.gz,,,3134.0,3134.0,10001.6,4.2,3.191,76.3,55.3,764.1,775.0,3.2,0.1,,,83.0,79.0,,,,359.0,686.0,,,,,,,,,,,,360.0,3135.0,0.0,,0.0,,1.0,10095.3,,,,,,,,,,,,,,,,26740046.0,,,,,,,,,,,3.191,0.0,,,,,0.0,,186.0,146.0,3.211,,,0.0,,,,,,,,,media/4fddd79c-58a1-4809-b52d-2be0e8133511.jpg|media/42ca4a43-f8af-47bd-a47b-d206040f8053.mp4
